bin                 q                   two_theta           Fx                  Icoh               
1516                15.165000           -1.000000           -0.089933           5.327904           
1517                15.175000           -1.000000           -0.232973           4.573644           
1518                15.185000           -1.000000           -0.370295           3.851656           
1519                15.195000           -1.000000           -0.500274           3.170204           
1520                15.205000           -1.000000           -0.621872           2.534457           
1521                15.215000           -1.000000           -0.734632           1.946548           
1522                15.225000           -1.000000           -0.838625           1.405871           
1523                15.235000           -1.000000           -0.934359           0.909562           
1524                15.245000           -1.000000           -1.022664           0.453146           
1525                15.255000           -1.000000           -1.104536           0.031292           
1526                15.265000           -1.000000           -1.180992           -0.361368          
1527                15.275000           -1.000000           -1.252900           -0.729433          
1528                15.285000           -1.000000           -1.320840           -1.075987          
1529                15.295000           -1.000000           -1.384977           -1.401972          
1530                15.305000           -1.000000           -1.444966           -1.705742          
1531                15.315000           -1.000000           -1.499904           -1.982817          
1532                15.325000           -1.000000           -1.548323           -2.225880          
1533                15.335000           -1.000000           -1.588229           -2.425018          
1534                15.345000           -1.000000           -1.617200           -2.568200          
1535                15.355000           -1.000000           -1.632514           -2.641973          
1536                15.365000           -1.000000           -1.631322           -2.632337          
1537                15.375000           -1.000000           -1.610845           -2.525741          
1538                15.385000           -1.000000           -1.568590           -2.310153          
1539                15.395000           -1.000000           -1.502560           -1.976115          
1540                15.405000           -1.000000           -1.411456           -1.517735          
1541                15.415000           -1.000000           -1.294857           -0.933528          
1542                15.425000           -1.000000           -1.153349           -0.227059          
1543                15.435000           -1.000000           -0.988614           0.592674           
1544                15.445000           -1.000000           -0.803459           1.511150           
1545                15.455000           -1.000000           -0.601777           2.508555           
1546                15.465000           -1.000000           -0.388444           3.560317           
1547                15.475000           -1.000000           -0.169164           4.637963           
1548                15.485000           -1.000000           0.049758            5.710228           
1549                15.495000           -1.000000           0.261679            6.744385           
1550                15.505000           -1.000000           0.459914            7.707727           
1551                15.515000           -1.000000           0.638054            8.569122           
1552                15.525000           -1.000000           0.790282            9.300550           
1553                15.535000           -1.000000           0.911674            9.878552           
1554                15.545000           -1.000000           0.998467            10.285492          
1555                15.555000           -1.000000           1.048273            10.510572          
1556                15.565000           -1.000000           1.060232            10.550517          
1557                15.575000           -1.000000           1.035098            10.409913          
1558                15.585000           -1.000000           0.975235            10.101136          
1559                15.595000           -1.000000           0.884534            9.643891           
1560                15.605000           -1.000000           0.768255            9.064372           
1561                15.615000           -1.000000           0.632788            8.394063           
1562                15.625000           -1.000000           0.485358            7.668266           
1563                15.635000           -1.000000           0.333677            6.924394           
1564                15.645000           -1.000000           0.185569            6.200151           
1565                15.655000           -1.000000           0.048582            5.531665           
1566                15.665000           -1.000000           -0.070392           4.951691           
1567                15.675000           -1.000000           -0.165461           4.487970           
1568                15.685000           -1.000000           -0.232039           4.161836           
1569                15.695000           -1.000000           -0.267075           3.987146           
1570                15.705000           -1.000000           -0.269216           3.969601           
1571                15.715000           -1.000000           -0.238869           4.106479           
1572                15.725000           -1.000000           -0.178187           4.386816           
1573                15.735000           -1.000000           -0.090945           4.792016           
1574                15.745000           -1.000000           0.017656            5.296863           
1575                15.755000           -1.000000           0.141264            5.870890           
1576                15.765000           -1.000000           0.272721            6.480013           
1577                15.775000           -1.000000           0.404441            7.088366           
1578                15.785000           -1.000000           0.528820            7.660226           
1579                15.795000           -1.000000           0.638641            8.161927           
1580                15.805000           -1.000000           0.727464            8.563663           
1581                15.815000           -1.000000           0.789974            8.841071           
1582                15.825000           -1.000000           0.822263            8.976529           
1583                15.835000           -1.000000           0.822045            8.960079           
1584                15.845000           -1.000000           0.788777            8.789936           
1585                15.855000           -1.000000           0.723684            8.472548           
1586                15.865000           -1.000000           0.629695            8.022216           
1587                15.875000           -1.000000           0.511281            7.460279           
1588                15.885000           -1.000000           0.374206            6.813929           
1589                15.895000           -1.000000           0.225214            6.114696           
1590                15.905000           -1.000000           0.071661            5.396717           
1591                15.915000           -1.000000           -0.078893           4.694854           
1592                15.925000           -1.000000           -0.219096           4.042791           
1593                15.935000           -1.000000           -0.342204           3.471199           
1594                15.945000           -1.000000           -0.442451           3.006071           
1595                15.955000           -1.000000           -0.515365           2.667328           
1596                15.965000           -1.000000           -0.558006           2.467770           
1597                15.975000           -1.000000           -0.569123           2.412418           
1598                15.985000           -1.000000           -0.549215           2.498301           
1599                15.995000           -1.000000           -0.500495           2.714689           
1600                16.005000           -1.000000           -0.426757           3.043760           
1601                16.015000           -1.000000           -0.333150           3.461665           
1602                16.025000           -1.000000           -0.225880           3.939936           
1603                16.035000           -1.000000           -0.111851           4.447148           
1604                16.045000           -1.000000           0.001741            4.950752           
1605                16.055000           -1.000000           0.107826            5.418979           
1606                16.065000           -1.000000           0.199875            5.822696           
1607                16.075000           -1.000000           0.272290            6.137123           
1608                16.085000           -1.000000           0.320739            6.343310           
1609                16.095000           -1.000000           0.342427            6.429293           
1610                16.105000           -1.000000           0.336278            6.390852           
1611                16.115000           -1.000000           0.303026            6.231849           
1612                16.125000           -1.000000           0.245199            5.964102           
1613                16.135000           -1.000000           0.167006            5.606816           
1614                16.145000           -1.000000           0.074125            5.185584           
1615                16.155000           -1.000000           -0.026591           4.731025           
1616                16.165000           -1.000000           -0.127487           4.277122           
1617                16.175000           -1.000000           -0.220517           3.859344           
1618                16.185000           -1.000000           -0.297700           3.512669           
1619                16.195000           -1.000000           -0.351568           3.269585           
1620                16.205000           -1.000000           -0.375600           3.158214           
1621                16.215000           -1.000000           -0.364618           3.200621           
1622                16.225000           -1.000000           -0.315113           3.411425           
1623                16.235000           -1.000000           -0.225491           3.796785           
1624                16.245000           -1.000000           -0.096224           4.353804           
1625                16.255000           -1.000000           0.070098            5.070395           
1626                16.265000           -1.000000           0.268835            5.925624           
1627                16.275000           -1.000000           0.493461            6.890499           
1628                16.285000           -1.000000           0.735826            7.929185           
1629                16.295000           -1.000000           0.986511            9.000573           
1630                16.305000           -1.000000           1.235244            10.060131          
1631                16.315000           -1.000000           1.471367            11.061943          
1632                16.325000           -1.000000           1.684326            11.960834          
1633                16.335000           -1.000000           1.864165            12.714483          
1634                16.345000           -1.000000           2.001992            13.285400          
1635                16.355000           -1.000000           2.090399            13.642704          
1636                16.365000           -1.000000           2.123819            13.763577          
1637                16.375000           -1.000000           2.098795            13.634358          
1638                16.385000           -1.000000           2.014148            13.251206          
1639                16.395000           -1.000000           1.871053            12.620314          
1640                16.405000           -1.000000           1.672992            11.757661          
1641                16.415000           -1.000000           1.425615            10.688327          
1642                16.425000           -1.000000           1.136499            9.445401           
1643                16.435000           -1.000000           0.814820            8.068541           
1644                16.445000           -1.000000           0.470965            6.602271           
1645                16.455000           -1.000000           0.116089            5.094075           
1646                16.465000           -1.000000           -0.238354           3.592409           
1647                16.475000           -1.000000           -0.581080           2.144705           
1648                16.485000           -1.000000           -0.901433           0.795469           
1649                16.495000           -1.000000           -1.189796           -0.415444          
1650                16.505000           -1.000000           -1.437960           -1.454302          
1651                16.515000           -1.000000           -1.639405           -2.294652          
1652                16.525000           -1.000000           -1.789510           -2.918133          
1653                16.535000           -1.000000           -1.885667           -3.314891          
1654                16.545000           -1.000000           -1.927311           -3.483624          
1655                16.555000           -1.000000           -1.915851           -3.431244          
1656                16.565000           -1.000000           -1.854526           -3.172213          
1657                16.575000           -1.000000           -1.748183           -2.727568          
1658                16.585000           -1.000000           -1.603004           -2.123724          
1659                16.595000           -1.000000           -1.426178           -1.391105          
1660                16.605000           -1.000000           -1.225560           -0.562683          
1661                16.615000           -1.000000           -1.009312           0.327510           
1662                16.625000           -1.000000           -0.785554           1.245810           
1663                16.635000           -1.000000           -0.562048           2.160247           
1664                16.645000           -1.000000           -0.345909           3.041687           
1665                16.655000           -1.000000           -0.143373           3.864774           
1666                16.665000           -1.000000           0.040380            4.608619           
1667                16.675000           -1.000000           0.201341            5.257238           
1668                16.685000           -1.000000           0.336722            5.799720           
1669                16.695000           -1.000000           0.444952            6.230162           
1670                16.705000           -1.000000           0.525608            6.547361           
1671                16.715000           -1.000000           0.579306            6.754337           
1672                16.725000           -1.000000           0.607555            6.857693           
1673                16.735000           -1.000000           0.612575            6.866884           
1674                16.745000           -1.000000           0.597117            6.793430           
1675                16.755000           -1.000000           0.564264            6.650129           
1676                16.765000           -1.000000           0.517249            6.450306           
1677                16.775000           -1.000000           0.459290            6.207141           
1678                16.785000           -1.000000           0.393449            5.933107           
1679                16.795000           -1.000000           0.322519            5.639532           
1680                16.805000           -1.000000           0.248952            5.336303           
1681                16.815000           -1.000000           0.174814            5.031713           
1682                16.825000           -1.000000           0.101779            4.732437           
1683                16.835000           -1.000000           0.031147            4.443628           
1684                16.845000           -1.000000           -0.036108           4.169107           
1685                16.855000           -1.000000           -0.099279           3.911616           
1686                16.865000           -1.000000           -0.157850           3.673119           
1687                16.875000           -1.000000           -0.211426           3.455099           
1688                16.885000           -1.000000           -0.259657           3.258840           
1689                16.895000           -1.000000           -0.302183           3.085664           
1690                16.905000           -1.000000           -0.338590           2.937101           
1691                16.915000           -1.000000           -0.368384           2.814979           
1692                16.925000           -1.000000           -0.390992           2.721429           
1693                16.935000           -1.000000           -0.405780           2.658808           
1694                16.945000           -1.000000           -0.412092           2.629541           
1695                16.955000           -1.000000           -0.409308           2.635901           
1696                16.965000           -1.000000           -0.396911           2.679747           
1697                16.975000           -1.000000           -0.374560           2.762238           
1698                16.985000           -1.000000           -0.342165           2.883547           
1699                16.995000           -1.000000           -0.299955           3.042608           
1700                17.005000           -1.000000           -0.248536           3.236908           
1701                17.015000           -1.000000           -0.188922           3.462356           
1702                17.025000           -1.000000           -0.122557           3.713233           
1703                17.035000           -1.000000           -0.051301           3.982239           
1704                17.045000           -1.000000           0.022604            4.260647           
1705                17.055000           -1.000000           0.096593            4.538548           
1706                17.065000           -1.000000           0.167869            4.805185           
1707                17.075000           -1.000000           0.233502            5.049369           
1708                17.085000           -1.000000           0.290553            5.259937           
1709                17.095000           -1.000000           0.336205            5.426252           
1710                17.105000           -1.000000           0.367889            5.538702           
1711                17.115000           -1.000000           0.383415            5.589172           
1712                17.125000           -1.000000           0.381088            5.571478           
1713                17.135000           -1.000000           0.359803            5.481720           
1714                17.145000           -1.000000           0.319119            5.318548           
1715                17.155000           -1.000000           0.259308            5.083314           
1716                17.165000           -1.000000           0.181368            4.780119           
1717                17.175000           -1.000000           0.087006            4.415724           
1718                17.185000           -1.000000           -0.021404           3.999360           
1719                17.195000           -1.000000           -0.140902           3.542420           
1720                17.205000           -1.000000           -0.268041           3.058058           
1721                17.215000           -1.000000           -0.399012           2.560719           
1722                17.225000           -1.000000           -0.529778           2.065610           
1723                17.235000           -1.000000           -0.656223           1.588152           
1724                17.245000           -1.000000           -0.774298           1.143420           
1725                17.255000           -1.000000           -0.880165           0.745617           
1726                17.265000           -1.000000           -0.970326           0.407582           
1727                17.275000           -1.000000           -1.041746           0.140370           
1728                17.285000           -1.000000           -1.091940           -0.047087          
1729                17.295000           -1.000000           -1.119049           -0.148235          
1730                17.305000           -1.000000           -1.121886           -0.159048          
1731                17.315000           -1.000000           -1.099956           -0.078084          
1732                17.325000           -1.000000           -1.053447           0.093553           
1733                17.335000           -1.000000           -0.983209           0.352334           
1734                17.345000           -1.000000           -0.890697           0.692504           
1735                17.355000           -1.000000           -0.777913           1.106337           
1736                17.365000           -1.000000           -0.647325           1.584432           
1737                17.375000           -1.000000           -0.501785           2.116041           
1738                17.385000           -1.000000           -0.344436           2.689400           
1739                17.395000           -1.000000           -0.178628           3.292064           
1740                17.405000           -1.000000           -0.007830           3.911219           
1741                17.415000           -1.000000           0.164446            4.533973           
1742                17.425000           -1.000000           0.334718            5.147614           
1743                17.435000           -1.000000           0.499594            5.739833           
1744                17.445000           -1.000000           0.655825            6.298913           
1745                17.455000           -1.000000           0.800351            6.813888           
1746                17.465000           -1.000000           0.930336            7.274670           
1747                17.475000           -1.000000           1.043202            7.672160           
1748                17.485000           -1.000000           1.136654            7.998343           
1749                17.495000           -1.000000           1.208712            8.246373           
1750                17.505000           -1.000000           1.257729            8.410660           
1751                17.515000           -1.000000           1.282425            8.486954           
1752                17.525000           -1.000000           1.281910            8.472436           
1753                17.535000           -1.000000           1.255712            8.365807           
1754                17.545000           -1.000000           1.203809            8.167378           
1755                17.555000           -1.000000           1.126650            7.879157           
1756                17.565000           -1.000000           1.025182            7.504915           
1757                17.575000           -1.000000           0.900867            7.050229           
1758                17.585000           -1.000000           0.755683            6.522498           
1759                17.595000           -1.000000           0.592125            5.930910           
1760                17.605000           -1.000000           0.413181            5.286353           
1761                17.615000           -1.000000           0.222297            4.601280           
1762                17.625000           -1.000000           0.023321            3.889494           
1763                17.635000           -1.000000           -0.179571           3.165880           
1764                17.645000           -1.000000           -0.381970           2.446068           
1765                17.655000           -1.000000           -0.579336           1.746049           
1766                17.665000           -1.000000           -0.767129           1.081733           
1767                17.675000           -1.000000           -0.940935           0.468491           
1768                17.685000           -1.000000           -1.096608           -0.079327          
1769                17.695000           -1.000000           -1.230402           -0.548864          
1770                17.705000           -1.000000           -1.339103           -0.929197          
1771                17.715000           -1.000000           -1.420147           -1.211736          
1772                17.725000           -1.000000           -1.471716           -1.390545          
1773                17.735000           -1.000000           -1.492812           -1.462584          
1774                17.745000           -1.000000           -1.483303           -1.427846          
1775                17.755000           -1.000000           -1.443936           -1.289375          
1776                17.765000           -1.000000           -1.376312           -1.053178          
1777                17.775000           -1.000000           -1.282839           -0.728006          
1778                17.785000           -1.000000           -1.166633           -0.325034          
1779                17.795000           -1.000000           -1.031408           0.142568           
1780                17.805000           -1.000000           -0.881331           0.660144           
1781                17.815000           -1.000000           -0.720855           1.212121           
1782                17.825000           -1.000000           -0.554553           1.782615           
1783                17.835000           -1.000000           -0.386930           2.356051           
1784                17.845000           -1.000000           -0.222257           2.917753           
1785                17.855000           -1.000000           -0.064404           3.454500           
1786                17.865000           -1.000000           0.083300            3.954995           
1787                17.875000           -1.000000           0.218181            4.410243           
1788                17.885000           -1.000000           0.338301            4.813822           
1789                17.895000           -1.000000           0.442507            5.162011           
1790                17.905000           -1.000000           0.530435            5.453801           
1791                17.915000           -1.000000           0.602479            5.690766           
1792                17.925000           -1.000000           0.659721            5.876810           
1793                17.935000           -1.000000           0.703832            6.017807           
1794                17.945000           -1.000000           0.736938            6.121149           
1795                17.955000           -1.000000           0.761475            6.195224           
1796                17.965000           -1.000000           0.780022            6.248863           
1797                17.975000           -1.000000           0.795136            6.290772           
1798                17.985000           -1.000000           0.809188            6.328988           
1799                17.995000           -1.000000           0.824220            6.370389           
1800                18.005000           -1.000000           0.841813            6.420273           
1801                18.015000           -1.000000           0.862993            6.482042           
1802                18.025000           -1.000000           0.888163            6.557002           
1803                18.035000           -1.000000           0.917081            6.644283           
1804                18.045000           -1.000000           0.948867            6.740898           
1805                18.055000           -1.000000           0.982053            6.841913           
1806                18.065000           -1.000000           1.014670            6.940751           
1807                18.075000           -1.000000           1.044360            7.029582           
1808                18.085000           -1.000000           1.068520            7.099793           
1809                18.095000           -1.000000           1.084450            7.142515           
1810                18.105000           -1.000000           1.089528            7.149170           
1811                18.115000           -1.000000           1.081365            7.112007           
1812                18.125000           -1.000000           1.057965            7.024609           
1813                18.135000           -1.000000           1.017856            6.882330           
1814                18.145000           -1.000000           0.960206            6.682651           
1815                18.155000           -1.000000           0.884898            6.425425           
1816                18.165000           -1.000000           0.792575            6.113000           
1817                18.175000           -1.000000           0.684645            5.750219           
1818                18.185000           -1.000000           0.563246            5.344294           
1819                18.195000           -1.000000           0.431175            4.904548           
1820                18.205000           -1.000000           0.291780            4.442067           
1821                18.215000           -1.000000           0.148831            3.969240           
1822                18.225000           -1.000000           0.006361            3.499254           
1823                18.235000           -1.000000           -0.131502           3.045529           
1824                18.245000           -1.000000           -0.260711           2.621152           
1825                18.255000           -1.000000           -0.377471           2.238323           
1826                18.265000           -1.000000           -0.478397           1.907843           
1827                18.275000           -1.000000           -0.560655           1.638673           
1828                18.285000           -1.000000           -0.622077           1.437573           
1829                18.295000           -1.000000           -0.661241           1.308860           
1830                18.305000           -1.000000           -0.677520           1.254265           
1831                18.315000           -1.000000           -0.671090           1.272919           
1832                18.325000           -1.000000           -0.642907           1.361454           
1833                18.335000           -1.000000           -0.594645           1.514214           
1834                18.345000           -1.000000           -0.528609           1.723556           
1835                18.355000           -1.000000           -0.447611           1.980239           
1836                18.365000           -1.000000           -0.354847           2.273860           
1837                18.375000           -1.000000           -0.253744           2.593326           
1838                18.385000           -1.000000           -0.147812           2.927337           
1839                18.395000           -1.000000           -0.040500           3.264848           
1840                18.405000           -1.000000           0.064935            3.595491           
1841                18.415000           -1.000000           0.165552            3.909944           
1842                18.425000           -1.000000           0.258811            4.200220           
1843                18.435000           -1.000000           0.342647            4.459871           
1844                18.445000           -1.000000           0.415505            4.684099           
1845                18.455000           -1.000000           0.476351            4.869780           
1846                18.465000           -1.000000           0.524655            5.015390           
1847                18.475000           -1.000000           0.560344            5.120860           
1848                18.485000           -1.000000           0.583740            5.187364           
1849                18.495000           -1.000000           0.595478            5.217054           
1850                18.505000           -1.000000           0.596418            5.212769           
1851                18.515000           -1.000000           0.587544            5.177733           
1852                18.525000           -1.000000           0.569877            5.115262           
1853                18.535000           -1.000000           0.544388            5.028500           
1854                18.545000           -1.000000           0.511927            4.920198           
1855                18.555000           -1.000000           0.473171            4.792551           
1856                18.565000           -1.000000           0.428591            4.647102           
1857                18.575000           -1.000000           0.378442            4.484715           
1858                18.585000           -1.000000           0.322775            4.305615           
1859                18.595000           -1.000000           0.261471            4.109502           
1860                18.605000           -1.000000           0.194296            3.895714           
1861                18.615000           -1.000000           0.120964            3.663438           
1862                18.625000           -1.000000           0.041216            3.411945           
1863                18.635000           -1.000000           -0.045100           3.140846           
1864                18.645000           -1.000000           -0.137946           2.850332           
1865                18.655000           -1.000000           -0.237024           2.541396           
1866                18.665000           -1.000000           -0.341716           2.216012           
1867                18.675000           -1.000000           -0.451039           1.877261           
1868                18.685000           -1.000000           -0.563625           1.529386           
1869                18.695000           -1.000000           -0.677724           1.177788           
1870                18.705000           -1.000000           -0.791227           0.828925           
1871                18.715000           -1.000000           -0.901719           0.490161           
1872                18.725000           -1.000000           -1.006554           0.169526           
1873                18.735000           -1.000000           -1.102948           -0.124570          
1874                18.745000           -1.000000           -1.188086           -0.383668          
1875                18.755000           -1.000000           -1.259243           -0.599627          
1876                18.765000           -1.000000           -1.313907           -0.764992          
1877                18.775000           -1.000000           -1.349898           -0.873352          
1878                18.785000           -1.000000           -1.365481           -0.919680          
1879                18.795000           -1.000000           -1.359462           -0.900608          
1880                18.805000           -1.000000           -1.331267           -0.814653          
1881                18.815000           -1.000000           -1.280989           -0.662357          
1882                18.825000           -1.000000           -1.209416           -0.446347          
1883                18.835000           -1.000000           -1.118022           -0.171300          
1884                18.845000           -1.000000           -1.008929           0.156186           
1885                18.855000           -1.000000           -0.884840           0.527803           
1886                18.865000           -1.000000           -0.748946           0.933824           
1887                18.875000           -1.000000           -0.604805           1.363470           
1888                18.885000           -1.000000           -0.456214           1.805314           
1889                18.895000           -1.000000           -0.307054           2.247725           
1890                18.905000           -1.000000           -0.161144           2.679324           
1891                18.915000           -1.000000           -0.022087           3.089427           
1892                18.925000           -1.000000           0.106866            3.468457           
1893                18.935000           -1.000000           0.222946            3.808309           
1894                18.945000           -1.000000           0.323965            4.102648           
1895                18.955000           -1.000000           0.408395            4.347124           
1896                18.965000           -1.000000           0.475414            4.539495           
1897                18.975000           -1.000000           0.524921            4.679659           
1898                18.985000           -1.000000           0.557516            4.769585           
1899                18.995000           -1.000000           0.574449            4.813145           
1900                19.005000           -1.000000           0.577541            4.815875           
1901                19.015000           -1.000000           0.569078            4.784643           
1902                19.025000           -1.000000           0.551683            4.727278           
1903                19.035000           -1.000000           0.528178            4.652148           
1904                19.045000           -1.000000           0.501435            4.567727           
1905                19.055000           -1.000000           0.474225            4.482155           
1906                19.065000           -1.000000           0.449083            4.402832           
1907                19.075000           -1.000000           0.428174            4.336053           
1908                19.085000           -1.000000           0.413190            4.286694           
1909                19.095000           -1.000000           0.405263            4.257988           
1910                19.105000           -1.000000           0.404918            4.251378           
1911                19.115000           -1.000000           0.412045            4.266465           
1912                19.125000           -1.000000           0.425915            4.301053           
1913                19.135000           -1.000000           0.445219            4.351282           
1914                19.145000           -1.000000           0.468146            4.411854           
1915                19.155000           -1.000000           0.492476            4.476327           
1916                19.165000           -1.000000           0.515708            4.537471           
1917                19.175000           -1.000000           0.535193            4.587669           
1918                19.185000           -1.000000           0.548277            4.619334           
1919                19.195000           -1.000000           0.552456            4.625335           
1920                19.205000           -1.000000           0.545511            4.599401           
1921                19.215000           -1.000000           0.525637            4.536485           
1922                19.225000           -1.000000           0.491560            4.433074           
1923                19.235000           -1.000000           0.442617            4.287422           
1924                19.245000           -1.000000           0.378814            4.099708           
1925                19.255000           -1.000000           0.300855            3.872091           
1926                19.265000           -1.000000           0.210130            3.608679           
1927                19.275000           -1.000000           0.108675            3.315398           
1928                19.285000           -1.000000           -0.000898           2.999777           
1929                19.295000           -1.000000           -0.115505           2.670651           
1930                19.305000           -1.000000           -0.231712           2.337802           
1931                19.315000           -1.000000           -0.345877           2.011548           
1932                19.325000           -1.000000           -0.454307           1.702310           
1933                19.335000           -1.000000           -0.553411           1.420162           
1934                19.345000           -1.000000           -0.639857           1.174402           
1935                19.355000           -1.000000           -0.710715           0.973146           
1936                19.365000           -1.000000           -0.763586           0.822983           
1937                19.375000           -1.000000           -0.796701           0.728694           
1938                19.385000           -1.000000           -0.809001           0.693048           
1939                19.395000           -1.000000           -0.800177           0.716691           
1940                19.405000           -1.000000           -0.770686           0.798132           
1941                19.415000           -1.000000           -0.721723           0.933818           
1942                19.425000           -1.000000           -0.655165           1.118306           
1943                19.435000           -1.000000           -0.573491           1.344507           
1944                19.445000           -1.000000           -0.479665           1.604010           
1945                19.455000           -1.000000           -0.377008           1.887451           
1946                19.465000           -1.000000           -0.269055           2.184924           
1947                19.475000           -1.000000           -0.159401           2.486398           
1948                19.485000           -1.000000           -0.051552           2.782136           
1949                19.495000           -1.000000           0.051216            3.063087           
1950                19.505000           -1.000000           0.145982            3.321232           
1951                19.515000           -1.000000           0.230293            3.549872           
1952                19.525000           -1.000000           0.302238            3.743843           
1953                19.535000           -1.000000           0.360501            3.899646           
1954                19.545000           -1.000000           0.404384            4.015496           
1955                19.555000           -1.000000           0.433794            4.091281           
1956                19.565000           -1.000000           0.449201            4.128439           
1957                19.575000           -1.000000           0.451573            4.129759           
1958                19.585000           -1.000000           0.442282            4.099131           
1959                19.595000           -1.000000           0.422998            4.041239           
1960                19.605000           -1.000000           0.395571            3.961231           
1961                19.615000           -1.000000           0.361905            3.864390           
1962                19.625000           -1.000000           0.323845            3.755802           
1963                19.635000           -1.000000           0.283066            3.640069           
1964                19.645000           -1.000000           0.240981            3.521059           
1965                19.655000           -1.000000           0.198671            3.401724           
